"Localidad","Planta","Areola","A","B","C","D","E","F","G","H","I","J","K","L","num_esp_rad","larg_esp_rad","anch_esp_rad","ind_esp_rad","inf","sup","prop_inf_sup","num_esp_cen","larg_are","anch_are","ind_are","PC1S","PC2S","PC3S","PC4S","PC5S","PC6S","PC7S","PC8S","PC9S","PC10S","PC1A","PC2A","PC3A","PC4A","PC5A","PC6A","PC7A","PC8A","PC9A","PC10A","group_gen"
"CC043","P02","A08",2.39940788953658,2.55069964904709,2.58205828749081,2.71430967282659,3.41104089685246,2.39056164948742,2.67439129945144,2.66191643121778,2.83168380664729,2.89069576399869,2.79709205499844,2.51464768904115,19,6.99012411860505,5.99957038958908,1.16510410991008,4.43744971802498,5.02147886583226,1.13161369365718,2,1.04032290571263,0.751202213616295,1.38487731646117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P02","A09",2.38927227314593,2.78111660073369,2.7235495406332,3.35683779768996,2.96814082667178,2.90679970435346,2.82786413977817,2.79088534339912,2.87266160945473,3.49559336880021,3.09305350745829,2.59183560724144,20,7.36242237618724,6.60972837668525,1.11387669153804,5.46640796135817,5.51612400150686,1.0090948279931,2,1.14465302923995,0.914629589331095,1.25149354732453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P02","A10",2.53548318603652,2.83104825567486,3.37189280561947,3.59031252121595,3.35096224986197,3.18022043261155,2.9757637170878,3.22016521963921,3.02993894327922,3.65667089030446,3.44490707724109,2.77529902399845,20,7.82440042429469,7.25274969948863,1.07881848243658,5.05458939974356,5.31394636781366,1.0513111842642,2,1.22709246694536,0.858527989138763,1.42929815040314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A01",2.3076232361458,2.66579651213204,2.69820922094637,3.62905976472989,3.67724801991924,3.22880196424507,3.2746703650902,3.19889997349773,3.06668501806103,3.15030094593878,2.731628083531,2.36800443411747,18,8.43605745706159,6.401896487809,1.31774349571665,5.42244935430475,4.69735776793721,0.866279694103199,2,1.18850610445544,0.974274600890325,1.21988821567281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A02",2.09058128558574,2.62901713318136,3.02094852653931,3.15541391896531,3.50914747481493,3.36825297485082,3.2514000061512,3.36418655109752,3.44045709172488,3.46305775291144,3.09016114172691,2.43492463949092,17,8.01646189356815,6.46610436261955,1.23976685868406,6.05137224107061,5.80397837694111,0.959117724992946,2,1.06029698857581,0.861160664015101,1.23124177970723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A03",2.33230378759411,2.68193754587984,2.94774547251889,3.50788269473197,3.55850769283979,3.25229764935499,3.23777008681054,3.04901623478787,2.96090072189968,3.14273797826036,3.07428646884039,2.46982448769138,17,8.08704419467422,6.36345896203008,1.27085665876507,5.58336421882005,5.22781522244235,0.936319934999183,2,1.03915812613163,0.885414558013128,1.17364020811167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A04",2.40004083298597,2.87698766073127,3.34445447711388,3.84281264180288,3.62472012712706,3.42742541859046,3.46822803614756,3.26845572035974,3.49508111493854,3.56293769241058,2.99919774080178,2.30829049298393,16,8.6027178337377,6.86859849416233,1.2524706227987,6.09620094813155,5.63985044127945,0.925141820170484,2,1.01101577059888,0.846177973416983,1.19480275114732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A05",2.01943407914198,2.65197832455282,3.09980370288801,3.5501826713565,3.39209080067147,3.27656451439828,3.33828234276252,2.85332647974255,3.06907800491691,2.99850529430915,2.74591653123941,2.41716900526215,17,8.43394327093212,5.8587916341687,1.43953630672664,6.03048472346958,5.48150061570734,0.908965177272452,2,1.08793659549291,0.956512422593537,1.13739933721197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A06",2.21303823834896,2.71753725807516,2.86437602280148,3.35003717646814,3.4656093259339,3.275878407978,3.37890514812121,3.38481092529553,3.08858000192282,3.36252704149885,2.94581907115831,2.74338618192297,19,7.88880043245729,6.80562649038003,1.15915859379123,4.81702657248224,4.44569735812055,0.922913189542498,2,1.19026421109895,1.01241017899292,1.1756738877151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A07",2.22226011078811,2.71577819638221,3.20072752786399,3.98331118543355,3.81714828111248,3.38796294612743,3.33452500365494,3.18826453947598,3.34886518092323,3.4496911455955,3.29461456045573,2.47840150096791,17,8.47169486692721,6.79079336821268,1.247526527104,3.98580907721381,3.90061174689304,0.978624834087556,2,1.1182475292426,0.844256304237456,1.32453559852611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A08",2.35363569823369,2.57495121502439,3.12555370477837,3.94154538220734,3.78942752932418,3.42538296966572,3.43941753789795,3.3615140972195,3.61515615153758,3.92616505002019,3.4266112998121,3.05123522785465,17,8.63847829922103,7.04790552340746,1.22568020676937,3.85333751441526,4.1690623646091,1.08193542585167,2,1.15757236867984,0.940540627061917,1.23075211784939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A09",2.04007548879937,2.64634470397553,3.10367475744479,3.5087339608331,3.39518732914695,3.36442862905427,3.15784063360603,3.11786667461538,3.34590764965203,3.46362772248982,2.96153380048715,2.43129662055907,18,8.32270840450303,6.29511063236719,1.32209088776147,4.43524993658757,4.70586803894882,1.06101529930227,2,1.10828131210593,0.916478730348426,1.20928208741363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P03","A10",2.63092474236722,2.97497025604776,3.74801414084846,3.96170291667611,3.97869953628067,3.53584968571912,3.55587368513677,3.36684619414934,4.02508558915211,3.82552610760925,3.1562075166022,2.64742969689471,16,9.06876219706171,7.17790527496928,1.26342739972986,3.9558919348233,3.96136908151715,1.00138455417491,2,1.09898905385816,0.852581920073742,1.28901285375968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A01",3.30357760617183,3.26113315457092,3.59250543386923,4.65342991781331,4.34214739501091,3.80492647863767,3.53293433281741,3.74907468583916,3.97230927798932,4.30263289217139,3.6845330776097,3.3195982923219,17,10.7335826130369,6.37306346723552,1.68421084588584,6.97817812899614,6.17393918013451,0.884749438321185,2,1.07171259774226,0.921957922112667,1.1624311392503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A02",2.93070657009534,3.13607927686365,3.82112460418806,4.22046170460058,3.89388957213735,3.40859156301915,3.04330905430257,3.71959307546862,3.92521655453556,3.79436542784166,3.36670178659278,2.59889775556655,18,9.50593234168129,6.46965731913028,1.46931002258388,6.95881893714731,6.48714744706793,0.93221960589296,2,1.04378384075712,0.89867388341187,1.16147120776931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A03",2.64474665608263,3.20206573948756,3.69492829139945,4.21682439757693,4.09326984207003,3.63035040631144,3.18364351019394,3.84323990924324,3.89764204690317,3.86307765906926,3.5308881433338,3.0271631934866,17,10.6010050446667,5.42953845588598,1.95246891256006,6.79401059757784,6.42879599925211,0.946244623395799,2,0.991172501849316,0.933648616490363,1.06161192159764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A04",3.07576413081754,3.36185975317234,4.06035660843889,4.37207284934732,4.17624053426045,3.84981840106383,3.70597490547359,3.62194767887549,3.97803783290204,4.0652854758307,3.7486891816462,3.17885797103299,17,10.6399576287785,6.50130701582864,1.63658747431456,6.62089457701903,6.0099640597927,0.907726892473586,2,1.00346516930766,0.900675203985706,1.11412545262385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A05",NA,2.84493213255485,3.32668998401313,3.68329485651095,3.68761616766171,3.32987101852309,3.31788377199587,3.33292229784143,3.58858537588281,4.02970271856374,3.17350908806664,2.92342403893717,17,9.67137678881466,5.27809495512245,1.83236127258917,6.26072344062569,5.73934247105015,0.916721929259435,2,0.909131150619106,0.793666357493543,1.14548278635649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A06",2.77427648225623,3.30240176935421,3.73944621568488,4.10210287396987,4.01283254073728,3.20350737046806,3.29788356374206,3.54845256406882,4.36267727433511,4.10235298334992,3.33903457756966,2.80155737359481,18,9.47083567437696,6.55383238369089,1.44508359688066,5.85126892220824,5.14927422070334,0.880026929057985,2,0.863230304369436,0.724150321655059,1.19205954696879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A07",2.79492754825595,3.21732655623053,3.71287085689766,4.50986208214841,4.38710394223798,3.96834474771663,3.76702601530704,3.91273593911765,4.31237394018654,4.14459696472407,3.74483705222821,2.8344708236046,17,10.2085959012224,6.48973538211383,1.57303731202323,5.75815473915038,5.13097310458747,0.891079405994662,2,0.888079593070326,0.740655895600023,1.19904479036229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A08",2.85282280474203,3.19271494040474,3.9629646730699,4.49544180253732,4.64029137016201,4.18281880623817,3.60155105475405,3.78952907078496,4.17276622877438,4.46324243123763,3.94745604478036,3.49241750081516,17,10.5217014322428,6.76595728106733,1.55509427493503,5.7939041241636,5.75435982538457,0.993174844123825,2,0.956098008178299,0.7546283461407,1.26697865653729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A09",2.85314510671995,3.37804143336294,3.75364949786934,4.29834130799312,4.07597558873946,4.08787781128546,3.84296578178885,3.95635220835314,4.3761427079107,4.64763219284831,4.01331173765864,3.30372641369944,18,9.97766109901986,7.48374228824461,1.33324488133332,6.65060959611974,5.88983972617252,0.885609001858854,2,0.95768813798506,0.75513804924699,1.26822921840589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P04","A10",3.12910786007769,3.30597160396144,3.66173063358506,3.91835935054456,4.33116901078681,4.02727827716979,3.79606335563568,3.62088676983968,3.486246835782,3.39560215573026,3.57552934314629,3.47120296151061,16,9.7769155059655,7.12132650748636,1.3729065077535,6.11074676287604,5.82095567754986,0.952576813183175,2,0.938490518580513,0.827594624328922,1.13399784265336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC043","P05","A01",2.4983893213327,2.52631397534739,3.01984850613404,3.45905759273298,3.37149299272592,3.0018876711583,3.10452331284531,2.93055003344815,3.33682079231115,3.63717651482575,3.54756881004113,2.69556116606543,18,8.26542525784603,6.24515625229843,1.32349374842368,6.13721565532775,6.15489041332175,1.00287993106103,2,0.952271580778252,0.735062456472725,1.29549750826321,-129.2495686,-21.14469864,-1.062759139,9.41819066,-2.238283629,-6.075796926,3.187814257,2.653699915,-2.901285565,1.296727915,-719.9041187,-2414.640262,2634.888816,-586.2488518,797.9000677,-416.4008685,620.2163845,579.1180088,-30.64477221,-1313.964103,"Tehuantepec"
"CC043","P05","A02",2.37162771108789,2.49436791383784,3.44516501781845,3.41568572910331,3.60360722054999,3.31061624102234,2.98048066593293,3.17304656859137,3.47763037138797,3.84419783569993,3.84855986051926,3.03846352792149,16,8.62414651833841,6.61400969741835,1.30392105740405,4.29614012806845,5.49571988005211,1.27922267808406,2,0.971168978245678,0.809786566241975,1.19929005830838,-75.87383642,-3.910449611,-4.352870437,-4.382659484,9.485256305,-5.525650509,-2.488896468,5.468874606,1.779263284,0.110132015,-664.9887141,-4105.263237,2944.32886,-1042.756689,1081.165062,-608.5278553,-114.0891276,591.967825,-559.1030019,-956.4648395,"Tehuantepec"
"CC043","P05","A03",2.72080576300478,2.82800660662208,3.11345595761366,3.59388202366188,3.51182788046323,3.20251354407753,3.10684550378734,2.91182396741931,3.37201590736646,3.74197648309019,3.39176709106035,2.90937053680188,18,8.61118760118434,6.47451329292304,1.33001311629042,5.1175760863909,5.14928393080048,1.00619587161467,2,1.06145977207616,0.791187675915141,1.34160301580583,-114.6647235,-5.986880847,-6.779964342,-5.513159765,-13.1767545,-6.953583307,-6.873304373,0.779441225,3.760343257,1.68000668,-453.752655,-2130.310567,1294.142872,1060.050376,-327.2568683,-294.2015315,-501.8528679,390.6544502,-1114.063786,-1482.825995,"Tehuantepec"
"CC043","P05","A04",2.78039734784532,2.97487991130701,3.5401776791568,3.68717011823847,3.22092797187394,3.11008456476669,2.9474261653178,3.05532142335303,3.33276208985935,3.61410417669441,3.43078679022757,2.90787155837392,16,8.5411868057482,6.73542062589006,1.26809998664627,5.5186266407504,5.6690634147097,1.02725982092147,2,1.01829754452289,0.813926161235779,1.25109327236369,-123.1126248,-0.509929882,-6.185010226,-6.28280859,-1.656608788,-8.839156941,0.281020229,-4.351888484,-2.64503909,-1.541322178,-1460.169201,-5764.296888,4834.480513,-1053.631185,-301.4378816,-668.4266039,1473.557884,973.5502035,-415.7427952,-510.0437406,"Tehuantepec"
"CC043","P05","A05",2.73999830219767,2.88197295468354,3.18073466356438,3.47698964623135,3.26676613794131,3.33185743992746,3.06078394688983,3.36351319307655,3.30278554599342,3.78646695482741,3.42409725329173,2.92809457474628,17,8.4570330202001,6.37158234506659,1.32730498676647,5.29765920006185,5.73647949530023,1.08283286611439,2,1.00603355458912,0.816260904717282,1.23249018637927,-123.2227992,-12.20737588,-4.212543344,3.053473238,-2.893280167,-7.234295593,-3.984553666,-1.243040859,-1.460949475,0.22563798,2263.008864,-4859.083585,5745.416233,738.6705766,-569.5252233,-1275.043765,766.1937734,1131.329386,-1133.804962,-333.2948846,"Tehuantepec"
"CC043","P05","A06",2.20142612867205,2.62417670524044,3.04114402815782,3.41027110359279,3.39915062920136,3.23458767678435,2.87747667236417,2.92309561937341,3.28837480391211,3.19966013820218,3.14110569704364,2.74125384926711,16,8.11636981332969,6.22559469822833,1.30370995973115,5.14117661630098,5.46813039347088,1.06359512648004,2,0.99755047281018,0.891151971985527,1.11939433920299,-121.7452557,-8.104512941,6.457414094,-1.200649221,-6.652808047,-8.871590309,-7.950086507,2.877022555,-2.850064097,1.298272542,-1967.868317,-6278.454316,3297.203768,1219.288594,3162.395642,-1894.156124,2167.842603,2210.662263,-780.3006513,-51.8595787,"Tehuantepec"
"CC043","P05","A07",2.7931663036776,3.0768727047173,3.57251242125202,3.79893248163218,3.54019844076572,3.13324427671941,2.95724770690587,2.97592825854388,3.3638460415668,3.88705299680876,3.34673168927537,3.00059520302469,16,8.75099330476643,6.59589105328656,1.32673405822948,5.17302619363173,5.64162786791189,1.0905855985916,2,0.961934707888151,0.808059217651857,1.19042600699914,-115.7791853,5.413957631,-7.549955381,-0.355359556,-5.246275704,-4.647361301,-3.206757898,3.968717694,-1.595969126,-3.509752644,1585.181185,-3837.800393,3629.274899,-2253.750501,785.1740003,-404.6538423,804.0118184,1275.645739,220.4699856,-599.8203765,"Tehuantepec"
"CC043","P05","A08",2.61056871198595,2.74324989550549,3.13430773856046,3.46409266619702,3.52477204936716,3.02799223970282,2.9039547172778,3.1690317133156,3.24052320095623,3.401978835913,3.21602394269694,2.7240830891802,16,8.35935556978167,6.22298936568108,1.34330224246925,5.38824284901859,5.2902549087922,0.98181449073992,2,0.990364705636203,0.82589785479771,1.19913703599433,-96.28955519,-10.49536158,10.03076152,-1.450327448,-6.011200616,-4.635438557,-2.801072871,2.043856321,3.86586219,-4.042269659,1026.199776,-3484.917034,5039.069938,708.9903905,-827.9143218,-538.842879,-691.8479882,962.6286723,-84.40857272,-750.1553081,"Tehuantepec"
"CC043","P05","A09",2.54286216692923,2.51023026832201,3.05281961631745,3.60315556144888,3.40198442089319,3.16236778379745,3.01887673116231,3.05336148998577,3.57014635554342,3.45611299005111,3.12997202981977,2.73651329249467,16,8.67834867013589,5.94697734190067,1.45928732719238,5.28793116445364,5.3908696886495,1.0194666914138,2,0.96292148076574,0.817408599040092,1.17801731214539,-108.7839756,-2.230104286,1.971681846,0.505235113,10.00281573,-6.097053775,-2.890701443,8.68572864,0.035962598,0.9387592,-1594.217556,-3931.982045,667.9766378,-1416.187269,-2212.306211,-1477.418384,1452.571634,184.9128594,-1398.237341,587.9423782,"Tehuantepec"
"CC043","P05","A10",2.60682661487104,2.76941858937035,3.34434672049052,3.7868088148202,3.20441149043003,3.04810252452243,3.18387468346353,2.94697024034904,3.28874122785976,3.58323833982614,3.25427288345646,2.91209398856501,17,8.54555738394715,6.23650375963404,1.37024809305152,7.10548414958474,7.3978075130406,1.04114052713395,2,0.984479646663269,0.792090886802039,1.2428872280528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC044","P01","A01",2.62295826509183,2.91524584995237,3.67204083372469,3.80575979518686,3.85230782409275,3.61432120529666,3.21180661433244,3.48926074931346,3.79823851410999,3.47979158742212,3.54175423913848,2.95152655689808,27,10.6961541499335,3.80563137006204,2.81061225059197,3.41093828733385,3.53080274158724,1.03514119698339,4,1.21941319988224,1.03394076172545,1.1793840082746,-29.93983075,3.52774082,-3.724858783,25.10453117,8.849880442,-1.986471632,9.749479094,2.523951319,-2.556716258,11.07030366,7568.301372,-3170.331306,3430.376494,-171.973398,-1113.708377,2280.160329,-2378.472481,-111.4158475,1315.44323,-355.2014276,"Tehuantepec"
"CC044","P01","A02",2.8271713565399,2.87479983519233,3.57341260374668,3.9576532633065,3.90350829383005,4.01227732570101,3.66712929885928,3.58148607169572,3.87825121580891,3.96517263180306,3.90665300456533,3.4532708958992,26,10.6269274676095,4.87339229936976,2.18060168662879,3.77336030614623,3.42907859344168,0.90875991562646,4,1.17705551411557,0.816240921359371,1.44204423389518,-27.55935339,14.78639142,-7.128450447,11.77379786,7.027537067,-8.104392896,-10.94008571,-1.82569838,-2.392382457,1.838625554,5098.726385,-3104.829776,2704.271655,388.0265411,-1386.106453,459.2264884,-3217.137978,284.4256091,346.4725695,90.04032886,"Tehuantepec"
"CC044","P01","A03",3.12702479668244,3.00630166240813,3.37271039822493,3.28447286556895,3.11412885593499,3.3882696536352,3.93324611485221,3.57386188221255,3.49851345733259,3.7865544451097,3.70372182925098,3.13947862256927,26,9.94637030090038,5.40600895189481,1.83987307261379,3.64646198389617,3.3230421303378,0.911305847973547,4,1.27015110541807,1.00641883855814,1.26205020887504,-17.640506,5.750328916,-16.77416481,20.7325578,2.447727883,-8.67102094,4.953045935,0.010477399,9.027458934,1.649021492,5824.951664,-3596.559266,2623.836039,-400.6502583,1018.477344,338.899483,-2043.105825,109.5621485,-412.1424714,523.0805155,"Tehuantepec"
"CC044","P01","A04",3.16981350197966,3.30143765257968,3.9517037162459,4.11609341487775,4.31899582898248,3.74475377792958,3.72763866274616,3.85855657411236,3.65100851609655,3.16588931574595,3.680672015115,3.21940840932987,26,10.6548664422386,5.52544849417619,1.92832608130702,3.81957392911827,3.52742228830062,0.923511981640033,4,1.18380452027196,1.04065456626828,1.13755760907003,17.70684846,0.382463803,-10.34732249,29.25616925,9.5895327,-2.350265825,2.23198435,0.764410168,0.293684597,1.994645191,7001.269084,-4304.779249,2708.554775,-1698.145707,-1244.184957,-0.891240478,-1059.66729,-30.66478067,775.2029302,-1368.868734,"Tehuantepec"
"CC044","P01","A05",3.00584747813485,3.36106750173958,3.48437917502959,3.98411115766041,4.21159104326731,3.71605229697219,3.67602298687046,3.52249547945163,3.64115544237263,3.1332740453166,3.58968392264979,3.21013618486161,27,10.3465372462079,5.34871130896213,1.9343981472456,3.48472050529164,3.51512759370126,1.00872583277868,4,1.1659516090371,0.992817331124668,1.17438684084645,-8.410542825,-1.145751733,-2.070371933,19.44022322,14.25913464,-8.189576642,3.577453547,-5.545376456,-1.634684193,3.661607237,12750.59482,-4351.389714,2584.797291,-428.3324387,871.4447234,1669.96635,-1163.868844,263.2332109,53.16970045,-688.2411801,"Tehuantepec"
"CC044","P01","A06",2.457215795551,3.32960715785556,4.22310913926815,4.56407767243284,4.28532207020052,4.10557872893001,3.79966555724203,3.93285162642738,4.13173564044487,4.07513643943365,3.98348491732789,3.06300417144477,26,11.5171272093343,5.19859242536853,2.21543184519179,3.43852075753514,3.42977579442155,0.997456765937962,4,1.40541339262702,1.09122464214392,1.28792307133554,-45.45609663,4.746324954,-14.1922412,11.00952955,9.618125291,-5.525107058,-0.450537368,-3.43443195,-1.385451681,2.452551576,9399.884694,-3744.916024,2506.474978,-1672.478739,20.4023122,1720.228079,-2046.538346,105.5337506,-691.369382,-118.670642,"Tehuantepec"
"CC044","P01","A07",2.14035646683059,3.19280076104697,4.07081393218882,4.37383538784898,4.13595768837158,4.04260270778589,3.63373121015336,3.52419195595998,3.70321968333552,3.82462213350086,3.64897045750276,2.35342860741649,27,10.9988012376007,4.73413412961286,2.32329734149298,3.92126153170125,4.12127019254986,1.05100620278236,4,1.31508268447391,1.02731358158807,1.2801180749903,-31.16835097,-5.228415742,-15.78362874,9.514392654,14.75868269,0.670818138,3.966060628,-2.271643964,-0.958586892,-0.278966943,17269.07112,-5435.869325,2073.852969,1386.840155,-1380.755087,2734.395501,-1187.251249,232.2400798,819.5242932,-318.3306895,"Tehuantepec"
"CC044","P01","A08",2.35705845805335,3.00540526292651,3.67766499905657,4.00628024980606,3.928578936059,3.6836109385078,3.73849595425754,3.60895121418993,3.82186407398275,4.00557584270329,3.70646071721565,3.25969513613026,27,10.9266822959183,4.65405698664939,2.34777578514027,4.55478923771452,4.54200154117103,0.997192472389808,4,1.27669964957383,0.971647319988549,1.31395376008332,-16.60727249,7.751408047,-2.7129574,15.26673023,1.963417173,-6.276674027,4.029713932,3.613312979,2.157290694,-2.807340563,12328.99945,-4987.098953,2312.378012,-15.33039546,-279.999489,1378.945145,-1312.106709,619.8384685,52.34863972,-428.2501445,"Tehuantepec"
"CC044","P01","A09",3.23764278546769,3.68346839292728,4.34530915490904,4.2792360299474,4.54103182107327,4.32205933055729,3.98663678735649,4.18718793283903,4.39999907780165,4.33023844609047,4.19779597588637,3.99219526607887,23,11.9777362995077,5.87138427110632,2.04001914138908,4.47849550630566,4.51650096867033,1.00848621201275,4,1.12848111890064,0.746370263493271,1.51195884147228,-41.97903492,5.930745241,14.02206311,9.84479657,-1.237653573,-7.381495157,-7.475697019,3.530482147,5.113660336,0.667759879,12901.85329,-4285.89145,1417.071529,776.2894302,805.6471065,1894.576923,-1418.035935,-118.5007093,-745.5379789,593.7030813,"Tehuantepec"
"CC044","P01","A10",3.01387544085347,3.70488242424451,4.59507944099935,4.64606696368333,4.31667696266468,4.37595529234995,4.02990897777418,3.73689978067336,3.65798551838797,4.01291771072623,4.15924337078305,3.44041329115343,26,11.5982770397223,5.64486260010679,2.05466064656788,5.03221472117397,4.55319711850915,0.90480978471581,4,1.24274210998631,0.95893335911466,1.29596295527113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC044","P02","A01",2.50533560586334,2.50463087765469,3.05515663699193,3.15882560068876,3.48031358025865,3.41158899587905,3.12147146331732,3.41237396795497,3.35530460813615,3.49427445974125,3.0433933634747,2.52415784023492,28,7.96138513068525,6.56255421423451,1.21315342636204,5.76892676327235,4.61267818084028,0.79957301767232,4,1.10101875028128,1.0000148077151,1.10100244695072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC044","P02","A02",2.18466264883515,2.38349689870166,2.95446130916082,3.33436005854197,3.51472307936175,3.86959711638674,3.41857541565401,3.31975818867079,3.59725244594033,2.9590349499856,3.18997042754252,2.51564440881422,29,8.53835282237837,6.55396361170874,1.30277696493836,5.58089634377848,6.63839506206131,1.18948546132051,4,1.38295011368845,1.16303107355856,1.18909128494478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC044","P02","A03",1.70334282384741,2.31342465184403,2.88514852304002,3.28468777181561,3.33519553008948,3.48151759289654,3.34740076936602,3.21735767146143,3.01850749331572,2.81588172621491,2.36854856746322,1.61070756041731,27,7.95671147555524,5.80835750109361,1.36987288989308,6.48832990838166,5.31871272019838,0.819735247020599,5,1.24591174959567,1.09858591538332,1.13410497271936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC044","P02","A04",2.05891385895317,2.47694192533712,2.76892245387328,3.02846952530845,3.19740207043156,3.07241628931866,3.09052340551664,3.13266020983706,3.31158995046186,2.90947981208957,2.72711195949003,2.18542980207687,28,7.9786668304867,5.33463469341459,1.49563508825376,4.90638777513559,5.11708921165148,1.04294430977993,6,1.20292852601276,1.03363803478587,1.1637812130839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC044","P02","A05",2.0464967197177,2.39097868570524,3.00212048069503,3.38453391800315,3.58516399293514,3.46050911689627,3.68872821420082,3.44603571568627,3.53108200670235,3.12701331544666,2.94801949394944,2.67351057569571,29,8.53123593872227,6.44960954595545,1.32275231204844,5.91822380448729,6.00660319981269,1.01493343243599,6,1.34538080873679,1.13049228777704,1.19008402205228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
"CC044","P02","A06",2.30382310134551,2.66464590578963,2.9190416834933,3.38094690878162,3.44091593861313,3.03665448561371,3.17364311599977,2.72051190891144,2.61245884433462,2.89830562812284,2.31879232729349,1.682924413357,28,7.7609245885015,5.41440332429338,1.43338501468476,5.32982748313677,5.24426667895522,0.98394679669234,5,1.19051121914394,1.04437932391618,1.13992224078106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tehuantepec"
